Gen_Index,zone,capacity,Ramp_Rate,Ramp_Start,Ramp_Shutdown
Notch Cliff 4,PA_METED_PPL,0.0,3.2,15.2,1.6
Perryman 2,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Perryman 51,PA_METED_PPL,0.0,34.6,164.35,17.3
Perryman 1,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Perryman 4,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Perryman 3,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Philadelphia Road 4,PA_METED_PPL,0.0,3.2,15.2,1.6
Philadelphia Road 1,PA_METED_PPL,0.0,3.2,15.2,1.6
Philadelphia Road 3,PA_METED_PPL,0.0,3.2,15.2,1.6
Philadelphia Road 2,PA_METED_PPL,0.0,3.2,15.2,1.6
Riverside 7,PA_METED_PPL,0.0,4.4,20.9,2.2
Riverside 1 (Zelda 1),PA_METED_PPL,0.0,41.6,197.6,20.8
Riverside 2 (Zelda 2),PA_METED_PPL,0.0,41.6,197.6,20.8
Riverside 8,PA_METED_PPL,0.0,4.4,20.9,2.2
Riverside 6,PA_METED_PPL,0.0,25.400000000000002,120.64999999999999,12.700000000000001
Riverside 3 (Zelda 3),PA_METED_PPL,0.0,41.6,197.6,20.8
Riverside 4,PA_METED_PPL,0.0,15.600000000000001,74.1,7.800000000000001
Westport 5,PA_METED_PPL,0.0,24.200000000000003,114.94999999999999,12.100000000000001
Crisfield 14,PA_METED_PPL,0.0,2.0,9.5,1.0
Vienna 10,PA_METED_PPL,0.0,4.2,19.95,2.1
Vienna 08,PA_METED_PPL,0.0,31.200000000000003,148.2,15.600000000000001
Deep Creek 2,PA_METED_PPL,0.0,2.0,9.5,1.0
Deep Creek 1,PA_METED_PPL,0.0,2.0,9.5,1.0
Chalk Point CT 1,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Chalk Point SMECO CT,PA_METED_PPL,0.0,18.6,88.35,9.3
Chalk Point CT 2,PA_METED_PPL,0.0,7.0,33.25,3.5
Chalk Point CT 3,PA_METED_PPL,0.0,19.8,94.05,9.9
Chalk Point 2,PA_METED_PPL,0.0,68.60000000000001,325.84999999999997,34.300000000000004
Chalk Point 3,PA_METED_PPL,0.0,122.4,581.4,61.2
Chalk Point CT 6,PA_METED_PPL,0.0,24.0,114.0,12.0
Chalk Point CT 4,PA_METED_PPL,0.0,19.8,94.05,9.9
Chalk Point 4,PA_METED_PPL,0.0,122.4,581.4,61.2
Chalk Point 1,PA_METED_PPL,0.0,68.2,323.95,34.1
Chalk Point CT 5,PA_METED_PPL,0.0,24.0,114.0,12.0
Dickerson CT,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Dickerson H CT 2,PA_METED_PPL,0.0,33.4,158.65,16.7
Dickerson 1,PA_METED_PPL,0.0,36.4,172.9,18.2
Dickerson 3,PA_METED_PPL,0.0,36.4,172.9,18.2
Dickerson H CT 1,PA_METED_PPL,0.0,33.4,158.65,16.7
Dickerson 2,PA_METED_PPL,0.0,36.4,172.9,18.2
Morgantown CT 5,PA_METED_PPL,0.0,13.0,61.75,6.5
Morgantown CT 4,PA_METED_PPL,0.0,13.0,61.75,6.5
Morgantown CT 6,PA_METED_PPL,0.0,13.0,61.75,6.5
Morgantown CT 3,PA_METED_PPL,0.0,13.0,61.75,6.5
Morgantown CT 2,PA_METED_PPL,0.0,4.0,19.0,2.0
Morgantown 2,PA_METED_PPL,0.0,124.0,589.0,62.0
Morgantown 1,PA_METED_PPL,0.0,124.80000000000001,592.8,62.400000000000006
Morgantown CT 1,PA_METED_PPL,0.0,4.0,19.0,2.0
Conowingo 10,PA_METED_PPL,0.0,13.0,61.75,6.5
Conowingo 01,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 11,PA_METED_PPL,0.0,13.0,61.75,6.5
Conowingo 09,PA_METED_PPL,0.0,13.0,61.75,6.5
Conowingo 07,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 04,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 05,PA_METED_PPL,0.0,7.2,34.199999999999996,3.6
Conowingo 06,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Conowingo 02,PA_METED_PPL,0.0,7.2,34.199999999999996,3.6
Conowingo 08,PA_METED_PPL,0.0,13.0,61.75,6.5
Conowingo 03,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Easton 12,PA_METED_PPL,0.0,0.82,3.8949999999999996,0.41
Easton 11,PA_METED_PPL,0.0,0.7200000000000001,3.42,0.36000000000000004
Easton 07,PA_METED_PPL,0.0,0.4,1.9,0.2
Easton101,PA_METED_PPL,0.0,0.30000000000000004,1.4249999999999998,0.15000000000000002
Easton 13,PA_METED_PPL,0.0,1.1199999999999999,5.319999999999999,0.5599999999999999
Easton 10,PA_METED_PPL,0.0,0.7000000000000001,3.3249999999999997,0.35000000000000003
Easton102,PA_METED_PPL,0.0,0.30000000000000004,1.4249999999999998,0.15000000000000002
Easton 14,PA_METED_PPL,0.0,1.1199999999999999,5.319999999999999,0.5599999999999999
Easton 08,PA_METED_PPL,0.0,0.4,1.9,0.2
Easton 09,PA_METED_PPL,0.0,0.5,2.375,0.25
Berr Sprg 12,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 09,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 01,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 02,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 05,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 07,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 04,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 10,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 11,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 08,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 06,PA_METED_PPL,0.0,0.12,0.57,0.06
Berr Sprg 03,PA_METED_PPL,0.0,0.12,0.57,0.06
Buchanan 10,PA_METED_PPL,0.0,0.1,0.475,0.05
Buchanan 01,PA_METED_PPL,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 06,PA_METED_PPL,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 05,PA_METED_PPL,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 04,PA_METED_PPL,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 08,PA_METED_PPL,0.0,0.1,0.475,0.05
Buchanan 09,PA_METED_PPL,0.0,0.1,0.475,0.05
Buchanan 07,PA_METED_PPL,0.0,0.1,0.475,0.05
Buchanan 03,PA_METED_PPL,0.0,0.08000000000000002,0.38,0.04000000000000001
Buchanan 02,PA_METED_PPL,0.0,0.08000000000000002,0.38,0.04000000000000001
Constantine 2,PA_METED_PPL,0.0,0.06,0.285,0.03
Constantine 1,PA_METED_PPL,0.0,0.06,0.285,0.03
Constantine 4,PA_METED_PPL,0.0,0.06,0.285,0.03
Constantine 3,PA_METED_PPL,0.0,0.06,0.285,0.03
Mottville 1,PA_METED_PPL,0.0,0.2,0.95,0.1
Mottville 4,PA_METED_PPL,0.0,0.2,0.95,0.1
Mottville 2,PA_METED_PPL,0.0,0.2,0.95,0.1
Mottville 3,PA_METED_PPL,0.0,0.2,0.95,0.1
Clinton 1,PA_METED_PPL,0.0,213.01999999999998,1011.8449999999999,106.50999999999999
England Diesel 4,PA_METED_PPL,0.0,0.4,1.9,0.2
England Diesel 2,PA_METED_PPL,0.0,0.4,1.9,0.2
England Diesel 3,PA_METED_PPL,0.0,0.4,1.9,0.2
England 2,PA_METED_PPL,0.0,31.0,147.25,15.5
England Diesel 1,PA_METED_PPL,0.0,0.4,1.9,0.2
England 1,PA_METED_PPL,0.0,25.8,122.55,12.9
England 3,PA_METED_PPL,0.0,32.0,152.0,16.0
Carll s Corner 1,PA_METED_PPL,0.0,8.6,40.85,4.3
Carll s Corner 2,PA_METED_PPL,0.0,8.6,40.85,4.3
Cedar Station 2,PA_METED_PPL,0.0,5.2,24.7,2.6
Cedar Station 1,PA_METED_PPL,0.0,10.4,49.4,5.2
Middle Station 1,PA_METED_PPL,0.0,4.6000000000000005,21.849999999999998,2.3000000000000003
Middle Station 3,PA_METED_PPL,0.0,8.8,41.8,4.4
Middle Station 2,PA_METED_PPL,0.0,4.6000000000000005,21.849999999999998,2.3000000000000003
Missouri Ave C,PA_METED_PPL,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Missouri Ave B,PA_METED_PPL,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Missouri Ave D,PA_METED_PPL,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Deepwater 1,PA_METED_PPL,0.0,17.400000000000002,82.64999999999999,8.700000000000001
Deepwater 6/8,PA_METED_PPL,0.0,16.2,76.95,8.1
Werner C3,PA_METED_PPL,0.0,14.600000000000001,69.35,7.300000000000001
Werner C2,PA_METED_PPL,0.0,14.600000000000001,69.35,7.300000000000001
Werner C4,PA_METED_PPL,0.0,14.600000000000001,69.35,7.300000000000001
Werner C1,PA_METED_PPL,0.0,14.600000000000001,69.35,7.300000000000001
Oyster Creek 1,PA_METED_PPL,0.0,127.4,605.15,63.7
Sayreville C4,PA_METED_PPL,0.0,15.4,73.14999999999999,7.7
Sayreville C3,PA_METED_PPL,0.0,15.4,73.14999999999999,7.7
Sayreville C1,PA_METED_PPL,0.0,15.4,73.14999999999999,7.7
Sayreville C2,PA_METED_PPL,0.0,14.600000000000001,69.35,7.300000000000001
Gilbert 6,PA_METED_PPL,0.0,14.0,66.5,7.0
Gilbert C4,PA_METED_PPL,0.0,6.2,29.45,3.1
Gilbert C3,PA_METED_PPL,0.0,6.2,29.45,3.1
Gilbert C1,PA_METED_PPL,0.0,6.2,29.45,3.1
Gilbert 7,PA_METED_PPL,0.0,14.0,66.5,7.0
Gilbert 5,PA_METED_PPL,0.0,14.0,66.5,7.0
Gilbert 4,PA_METED_PPL,0.0,14.0,66.5,7.0
Gilbert C2,PA_METED_PPL,0.0,6.2,29.45,3.1
Gilbert CT 9,PA_METED_PPL,0.0,36.6,173.85,18.3
Gilbert 8CC,PA_METED_PPL,0.0,23.42,111.24499999999999,11.71
Bergen 3,PA_METED_PPL,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Bergen 2CC,PA_METED_PPL,0.0,119.2,566.1999999999999,59.6
Bergen 1CC,PA_METED_PPL,0.0,135.0,641.25,67.5
Burlington 092,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 093,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 124,PA_METED_PPL,0.0,8.4,39.9,4.2
Burlington 091,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 112,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 123,PA_METED_PPL,0.0,8.4,39.9,4.2
Burlington 113,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 008,PA_METED_PPL,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Burlington 122,PA_METED_PPL,0.0,8.4,39.9,4.2
Burlington 111,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 094,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 114,PA_METED_PPL,0.0,10.4,49.4,5.2
Burlington 121,PA_METED_PPL,0.0,8.4,39.9,4.2
Edison 32,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 34,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 13,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 31,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 24,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 14,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 33,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 21,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 12,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 11,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 22,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Edison 23,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 123,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 122,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 114,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 103,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 121,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 101,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 9,PA_METED_PPL,0.0,18.6,88.35,9.3
Essex 104,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Essex 124,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 112,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 111,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 113,PA_METED_PPL,0.0,10.600000000000001,50.349999999999994,5.300000000000001
Essex 102,PA_METED_PPL,0.0,9.600000000000001,45.599999999999994,4.800000000000001
Hudson 2,PA_METED_PPL,0.0,124.0,589.0,62.0
Kearney 133,PA_METED_PPL,0.0,9.38,44.555,4.69
Kearney 132,PA_METED_PPL,0.0,9.38,44.555,4.69
Kearney 134,PA_METED_PPL,0.0,9.38,44.555,4.69
Kearney 142,PA_METED_PPL,0.0,9.38,44.555,4.69
Kearney 124,PA_METED_PPL,0.0,8.8,41.8,4.4
Kearney 131,PA_METED_PPL,0.0,9.38,44.555,4.69
Kearney 09,PA_METED_PPL,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Kearney 122,PA_METED_PPL,0.0,8.8,41.8,4.4
Kearney 121,PA_METED_PPL,0.0,8.8,41.8,4.4
Kearney 141,PA_METED_PPL,0.0,9.38,44.555,4.69
Kearney 123,PA_METED_PPL,0.0,8.8,41.8,4.4
Linden 1,PA_METED_PPL,0.0,128.58,610.755,64.29
Linden 2,PA_METED_PPL,0.0,128.62,610.9449999999999,64.31
Linden 8,PA_METED_PPL,0.0,19.6,93.1,9.8
Linden 7,PA_METED_PPL,0.0,19.6,93.1,9.8
Linden 6,PA_METED_PPL,0.0,17.2,81.7,8.6
Linden 5,PA_METED_PPL,0.0,17.2,81.7,8.6
Mercer 1,PA_METED_PPL,0.0,65.0,308.75,32.5
Mercer 2,PA_METED_PPL,0.0,65.0,308.75,32.5
Mercer 3,PA_METED_PPL,0.0,28.0,133.0,14.0
National Park,PA_METED_PPL,0.0,4.800000000000001,22.799999999999997,2.4000000000000004
Salem 1,PA_METED_PPL,0.0,234.8,1115.3,117.4
Salem 3,PA_METED_PPL,0.0,9.200000000000001,43.699999999999996,4.6000000000000005
Salem 2,PA_METED_PPL,0.0,231.16,1098.01,115.58
Sewaren 1,PA_METED_PPL,0.0,21.400000000000002,101.64999999999999,10.700000000000001
Sewaren 2,PA_METED_PPL,0.0,24.0,114.0,12.0
Sewaren 6,PA_METED_PPL,0.0,28.0,133.0,14.0
Sewaren 3,PA_METED_PPL,0.0,21.8,103.55,10.9
Sewaren 4,PA_METED_PPL,0.0,25.400000000000002,120.64999999999999,12.700000000000001
Vineland CT 11,PA_METED_PPL,0.0,12.58,59.754999999999995,6.29
Gaston 4,PA_METED_PPL,0.0,11.4,54.15,5.7
Gaston 2,PA_METED_PPL,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Gaston 1,PA_METED_PPL,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Gaston 3,PA_METED_PPL,0.0,11.200000000000001,53.199999999999996,5.6000000000000005
Roanoke Rapids 1,PA_METED_PPL,0.0,5.2,24.7,2.6
Roanoke Rapids 3,PA_METED_PPL,0.0,5.0,23.75,2.5
Roanoke Rapids 4,PA_METED_PPL,0.0,4.6000000000000005,21.849999999999998,2.3000000000000003
Roanoke Rapids 2,PA_METED_PPL,0.0,5.0,23.75,2.5
Buxton 3,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Buxton 1,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Buxton 2,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Buxton 5,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Buxton 4,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Cardinal 1,PA_METED_PPL,0.0,120.0,570.0,60.0
Cardinal 3,PA_METED_PPL,0.0,126.0,598.5,63.0
Cardinal 2,PA_METED_PPL,0.0,120.0,570.0,60.0
Beckjord 5,PA_METED_PPL,0.0,47.6,226.1,23.8
Beckjord GT 4,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Beckjord GT 1,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Beckjord 6,PA_METED_PPL,0.0,84.0,399.0,42.0
Beckjord 4,PA_METED_PPL,0.0,30.0,142.5,15.0
Beckjord GT 3,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Beckjord GT 2,PA_METED_PPL,0.0,12.200000000000001,57.949999999999996,6.1000000000000005
Dicks Creek 5,PA_METED_PPL,0.0,4.2,19.95,2.1
Dicks Creek 4,PA_METED_PPL,0.0,4.2,19.95,2.1
Dicks Creek 3,PA_METED_PPL,0.0,4.0,19.0,2.0
Dicks Creek 1,PA_METED_PPL,0.0,22.0,104.5,11.0
Miami Fort 6,PA_METED_PPL,0.0,32.6,154.85,16.3
Miami Fort GT 4,PA_METED_PPL,0.0,4.0,19.0,2.0
Miami Fort GT 3,PA_METED_PPL,0.0,4.0,19.0,2.0
Miami Fort 7,PA_METED_PPL,0.0,102.0,484.5,51.0
Miami Fort GT 5,PA_METED_PPL,0.0,4.0,19.0,2.0
Miami Fort 8,PA_METED_PPL,0.0,102.0,484.5,51.0
Miami Fort GT 6,PA_METED_PPL,0.0,4.0,19.0,2.0
Ashtabula 5,PA_METED_PPL,0.0,53.6,254.6,26.8
Avon Lake 7,PA_METED_PPL,0.0,18.8,89.3,9.4
Avon Lake 10,PA_METED_PPL,0.0,5.800000000000001,27.549999999999997,2.9000000000000004
Avon Lake 9,PA_METED_PPL,0.0,128.0,608.0,64.0
Eastlake 2,PA_METED_PPL,0.0,29.0,137.75,14.5
Eastlake 6 CT,PA_METED_PPL,0.0,6.2,29.45,3.1
Eastlake 3,PA_METED_PPL,0.0,29.0,137.75,14.5
Eastlake 1,PA_METED_PPL,0.0,29.0,137.75,14.5
Lake Shore D2,PA_METED_PPL,0.0,0.4,1.9,0.2
Lake Shore 18,PA_METED_PPL,0.0,53.6,254.6,26.8
Lake Shore D1,PA_METED_PPL,0.0,0.4,1.9,0.2
Conesville 6,PA_METED_PPL,0.0,81.0,384.75,40.5
Conesville 4,PA_METED_PPL,0.0,156.0,741.0,78.0
Conesville 5,PA_METED_PPL,0.0,81.0,384.75,40.5
Picway 5,PA_METED_PPL,0.0,19.22,91.29499999999999,9.61
Tait GT 2,PA_METED_PPL,0.0,20.400000000000002,96.89999999999999,10.200000000000001
Tait GT 3,PA_METED_PPL,0.0,20.400000000000002,96.89999999999999,10.200000000000001
Tait GT 1,PA_METED_PPL,0.0,20.0,95.0,10.0
Tait D 4,PA_METED_PPL,0.0,0.5,2.375,0.25
Tait D 1,PA_METED_PPL,0.0,0.5,2.375,0.25
Tait D 3,PA_METED_PPL,0.0,0.5,2.375,0.25
Tait D 2,PA_METED_PPL,0.0,0.5,2.375,0.25
Hutchings CT 7,PA_METED_PPL,0.0,5.0,23.75,2.5
Hutchings 3,PA_METED_PPL,0.0,12.600000000000001,59.849999999999994,6.300000000000001
Hutchings 6,PA_METED_PPL,0.0,12.600000000000001,59.849999999999994,6.300000000000001
Hutchings 1,PA_METED_PPL,0.0,11.600000000000001,55.099999999999994,5.800000000000001
Hutchings 2,PA_METED_PPL,0.0,11.0,52.25,5.5
Hutchings 5,PA_METED_PPL,0.0,12.600000000000001,59.849999999999994,6.300000000000001
Stuart 1,PA_METED_PPL,0.0,117.0,555.75,58.5
Stuart 4,PA_METED_PPL,0.0,117.0,555.75,58.5
Stuart 2,PA_METED_PPL,0.0,117.0,555.75,58.5
Stuart D 2,PA_METED_PPL,0.0,0.5,2.375,0.25
Stuart D 1,PA_METED_PPL,0.0,0.5,2.375,0.25
Stuart 3,PA_METED_PPL,0.0,117.0,555.75,58.5
Stuart D 4,PA_METED_PPL,0.0,0.5,2.375,0.25
Stuart D 3,PA_METED_PPL,0.0,0.5,2.375,0.25
Monument D 3,PA_METED_PPL,0.0,0.48,2.28,0.24
Monument D 5,PA_METED_PPL,0.0,0.48,2.28,0.24
Monument D 2,PA_METED_PPL,0.0,0.48,2.28,0.24
Monument D 1,PA_METED_PPL,0.0,0.48,2.28,0.24
Monument D 4,PA_METED_PPL,0.0,0.48,2.28,0.24
Sidney D 3,PA_METED_PPL,0.0,0.48,2.28,0.24
Sidney D 2,PA_METED_PPL,0.0,0.48,2.28,0.24
Sidney D 4,PA_METED_PPL,0.0,0.48,2.28,0.24
Sidney D 1,PA_METED_PPL,0.0,0.48,2.28,0.24
Sidney D 5,PA_METED_PPL,0.0,0.48,2.28,0.24
Yankee GT 4,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Yankee GT 7,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Yankee GT 5,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Yankee GT 2,PA_METED_PPL,0.0,4.4,20.9,2.2
Yankee GT 1,PA_METED_PPL,0.0,4.4,20.9,2.2
Yankee GT 6,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Yankee GT 3,PA_METED_PPL,0.0,4.4,20.9,2.2
Niles CT A,PA_METED_PPL,0.0,6.0,28.5,3.0
Burger B2,PA_METED_PPL,0.0,0.42000000000000004,1.9949999999999999,0.21000000000000002
Burger B1,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Burger A,PA_METED_PPL,0.0,0.42000000000000004,1.9949999999999999,0.21000000000000002
Sammis B2,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Sammis B3,PA_METED_PPL,0.0,0.52,2.4699999999999998,0.26
Sammis 3,PA_METED_PPL,0.0,36.0,171.0,18.0
Sammis 6,PA_METED_PPL,0.0,120.0,570.0,60.0
Sammis 2,PA_METED_PPL,0.0,36.0,171.0,18.0
Sammis 1,PA_METED_PPL,0.0,36.0,171.0,18.0
Sammis A,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Sammis 5,PA_METED_PPL,0.0,60.0,285.0,30.0
Sammis B1,PA_METED_PPL,0.0,0.52,2.4699999999999998,0.26
Sammis 4,PA_METED_PPL,0.0,36.0,171.0,18.0
Sammis B4,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
Sammis 7,PA_METED_PPL,0.0,120.0,570.0,60.0
West Lorain 2,PA_METED_PPL,0.0,18.0,85.5,9.0
West Lorain A (Beaver),PA_METED_PPL,0.0,12.8,60.8,6.4
West Lorain 4,PA_METED_PPL,0.0,18.0,85.5,9.0
West Lorain B (Beaver),PA_METED_PPL,0.0,12.8,60.8,6.4
West Lorain 5,PA_METED_PPL,0.0,18.0,85.5,9.0
West Lorain 3,PA_METED_PPL,0.0,18.0,85.5,9.0
West Lorain 6,PA_METED_PPL,0.0,18.0,85.5,9.0
Muskigum Rv 1,PA_METED_PPL,0.0,40.620000000000005,192.945,20.310000000000002
Muskigum Rv 2,PA_METED_PPL,0.0,40.02,190.095,20.01
Muskigum Rv 4,PA_METED_PPL,0.0,42.02,199.595,21.01
Muskigum Rv 5,PA_METED_PPL,0.0,120.0,570.0,60.0
Muskigum Rv 3,PA_METED_PPL,0.0,42.02,199.595,21.01
Kyger Creek 5,PA_METED_PPL,0.0,41.0,194.75,20.5
Kyger Creek 1,PA_METED_PPL,0.0,41.0,194.75,20.5
Kyger Creek 3,PA_METED_PPL,0.0,41.0,194.75,20.5
Kyger Creek 2,PA_METED_PPL,0.0,41.0,194.75,20.5
Kyger Creek 4,PA_METED_PPL,0.0,41.0,194.75,20.5
Bay Shore 1,PA_METED_PPL,0.0,30.0,142.5,15.0
Bay Shore CT,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Richland 6,PA_METED_PPL,0.0,27.0,128.25,13.5
Richland 2,PA_METED_PPL,0.0,3.0,14.25,1.5
Richland 5,PA_METED_PPL,0.0,27.0,128.25,13.5
Richland 4,PA_METED_PPL,0.0,27.0,128.25,13.5
Richland 3,PA_METED_PPL,0.0,3.6,17.099999999999998,1.8
Richland 1,PA_METED_PPL,0.0,3.0,14.25,1.5
Stryker 1,PA_METED_PPL,0.0,3.8000000000000003,18.05,1.9000000000000001
Brunot Island 1A,PA_METED_PPL,0.0,4.0,19.0,2.0
Brunot Island 1B,PA_METED_PPL,0.0,4.0,19.0,2.0
Brunot Island 1C,PA_METED_PPL,0.0,4.0,19.0,2.0
Brunot Island 2B,PA_METED_PPL,0.0,11.600000000000001,55.099999999999994,5.800000000000001
Brunot Island 4,PA_METED_PPL,0.0,29.400000000000002,139.65,14.700000000000001
Brunot Island 2A,PA_METED_PPL,0.0,11.600000000000001,55.099999999999994,5.800000000000001
Brunot Island 3,PA_METED_PPL,0.0,11.600000000000001,55.099999999999994,5.800000000000001
Elrama 4,PA_METED_PPL,0.0,35.0,166.25,17.5
Elrama 1,PA_METED_PPL,0.0,19.22,91.29499999999999,9.61
Elrama 3,PA_METED_PPL,0.0,22.02,104.59499999999998,11.01
Elrama 2,PA_METED_PPL,0.0,19.62,93.195,9.81
Hamilton 1,PA_METED_PPL,26.0,5.2,24.7,2.6
Hunterstown 3,PA_METED_PPL,27.0,5.4,25.65,2.7
Hunterstown 2,PA_METED_PPL,27.0,5.4,25.65,2.7
Hunterstown 1,PA_METED_PPL,27.0,5.4,25.65,2.7
Mountain 2,PA_METED_PPL,27.0,5.4,25.65,2.7
Mountain 1,PA_METED_PPL,27.0,5.4,25.65,2.7
Orrtanna 1,PA_METED_PPL,26.0,5.2,24.7,2.6
Portland 4,PA_METED_PPL,0.0,5.2,24.7,2.6
Portland 1,PA_METED_PPL,0.0,31.6,150.1,15.8
Portland 2,PA_METED_PPL,0.0,48.6,230.85,24.3
Portland 3,PA_METED_PPL,0.0,3.8000000000000003,18.05,1.9000000000000001
Portland 5,PA_METED_PPL,0.0,31.200000000000003,148.2,15.600000000000001
Shawnee 1,PA_METED_PPL,0.0,5.2,24.7,2.6
Titus 5,PA_METED_PPL,20.0,4.0,19.0,2.0
Titus 4,PA_METED_PPL,19.0,3.8000000000000003,18.05,1.9000000000000001
Tolna 2,PA_METED_PPL,0.0,5.4,25.65,2.7
Tolna 1,PA_METED_PPL,0.0,5.4,25.65,2.7
York Haven Hydro,PA_METED_PPL,9.628387096774194,3.8000000000000003,18.05,1.9000000000000001
Conemaugh Diesel B,PA_METED_PPL,0.0,0.6000000000000001,2.8499999999999996,0.30000000000000004
