Gen_Index,zone,Capacity
1500,VA_DOM,0
1501,VA_DOM,0
1504,VA_DOM,0
1505,VA_DOM,0
1506,VA_DOM,0
1507,VA_DOM,0
1508,VA_DOM,0
1509,VA_DOM,0
1510,VA_DOM,0
1511,VA_DOM,0
1512,VA_DOM,0
1514,VA_DOM,0
1515,VA_DOM,0
1516,VA_DOM,0
1517,VA_DOM,0
1518,VA_DOM,0
1519,VA_DOM,0
1520,VA_DOM,0
1521,VA_DOM,0
1522,VA_DOM,0
1523,VA_DOM,0
1529,VA_DOM,0
1530,VA_DOM,0
1533,VA_DOM,0
1534,VA_DOM,0
1535,VA_DOM,20
1552,VA_DOM,0
1553,VA_DOM,0
1554,VA_DOM,268
1555,VA_DOM,575
1556,VA_DOM,580
1557,VA_DOM,588
1558,VA_DOM,785
1559,VA_DOM,515
1560,VA_DOM,910
1561,VA_DOM,0
1562,VA_DOM,0
1563,VA_DOM,0
1564,VA_DOM,0
1565,VA_DOM,0
1566,VA_DOM,0
1567,VA_DOM,0
1568,VA_DOM,0
1569,VA_DOM,0
1570,VA_DOM,0
1571,VA_DOM,0
1572,VA_DOM,0
1573,VA_DOM,0
1574,VA_DOM,0
1575,VA_DOM,0
1576,VA_DOM,420
1579,VA_DOM,499
1580,VA_DOM,420
1582,VA_DOM,160
1583,VA_DOM,420
1586,VA_DOM,917
1588,VA_DOM,1300
1589,VA_DOM,3
1590,VA_DOM,0
1591,VA_DOM,0
1592,VA_DOM,45
1593,VA_DOM,12
1594,VA_DOM,12
1595,VA_DOM,12
1596,VA_DOM,133
1597,VA_DOM,400
1598,VA_DOM,134
1599,VA_DOM,0
1601,VA_DOM,0
1602,VA_DOM,0
1603,VA_DOM,0
1604,VA_DOM,0
1605,VA_DOM,0
1606,VA_DOM,0
1607,VA_DOM,0
1608,VA_DOM,0
1609,VA_DOM,0
1610,VA_DOM,0
1611,VA_DOM,0
1612,VA_DOM,0
1613,VA_DOM,0
1614,VA_DOM,0
1615,VA_DOM,0
1616,VA_DOM,0
1617,VA_DOM,28
1618,VA_DOM,17
1619,VA_DOM,92
1620,VA_DOM,12
1621,VA_DOM,44
1622,VA_DOM,42
1623,VA_DOM,0
1624,VA_DOM,0
1625,VA_DOM,0
1626,VA_DOM,0
1627,VA_DOM,0
1628,VA_DOM,0
1629,VA_DOM,0
1631,VA_DOM,0
1633,VA_DOM,0
1634,VA_DOM,0
1635,VA_DOM,0
1636,VA_DOM,0
1637,VA_DOM,0
1638,VA_DOM,0
1639,VA_DOM,0
1640,VA_DOM,0
1641,VA_DOM,0
1642,VA_DOM,92
1643,VA_DOM,441
1644,VA_DOM,441
1645,VA_DOM,72
1646,VA_DOM,72
1647,VA_DOM,72
1648,VA_DOM,72
1649,VA_DOM,72
1650,VA_DOM,72
1651,VA_DOM,72
1652,VA_DOM,72
1653,VA_DOM,47
1654,VA_DOM,47
1655,VA_DOM,47
1660,VA_DOM,0
1661,VA_DOM,0
1662,VA_DOM,0
1663,VA_DOM,0
1664,VA_DOM,0
1665,VA_DOM,0
1666,VA_DOM,0
1668,VA_DOM,0
1669,VA_DOM,0
1670,VA_DOM,0
1671,VA_DOM,0
1672,VA_DOM,0
1673,VA_DOM,0
1674,VA_DOM,0
1675,VA_DOM,0
1676,VA_DOM,0
1677,VA_DOM,0
1684,VA_DOM,0
1685,VA_DOM,0
1686,VA_DOM,0
1687,VA_DOM,0
1691,VA_DOM,158
1693,VA_DOM,155
1694,VA_DOM,0
1695,VA_DOM,0
1696,VA_DOM,0
1697,VA_DOM,0
1698,VA_DOM,156
1699,VA_DOM,76
1700,VA_DOM,75
1701,VA_DOM,76
1702,VA_DOM,75
1703,VA_DOM,178
1704,VA_DOM,178
1705,VA_DOM,178
1706,VA_DOM,178
1707,VA_DOM,178
1708,VA_DOM,178
1709,VA_DOM,151
1710,VA_DOM,151
1711,VA_DOM,160.6
1712,VA_DOM,170
1713,VA_DOM,170
1714,VA_DOM,170
1715,VA_DOM,0
1716,VA_DOM,0
1717,VA_DOM,0
1718,VA_DOM,90
1719,VA_DOM,0
1720,VA_DOM,0
1725,VA_DOM,0
1726,VA_DOM,0
1727,VA_DOM,0
1728,VA_DOM,0
1729,VA_DOM,0
1730,VA_DOM,0
1731,VA_DOM,0
1732,VA_DOM,0
1733,VA_DOM,0
1734,VA_DOM,0
1737,VA_DOM,0
1738,VA_DOM,0
1739,VA_DOM,0
1740,VA_DOM,0
1741,VA_DOM,0
1742,VA_DOM,0
1751,VA_DOM,0
1753,VA_DOM,0
1756,VA_DOM,0
1757,VA_DOM,0
1776,VA_DOM,0
1777,VA_DOM,0
1782,VA_DOM,0
1784,VA_DOM,0
1785,VA_DOM,0
1788,VA_DOM,0
1789,VA_DOM,0
1790,VA_DOM,0
1791,VA_DOM,0
1796,VA_DOM,0
1797,VA_DOM,0
1799,VA_DOM,0
1800,VA_DOM,0
1801,VA_DOM,0
1803,VA_DOM,0
1805,VA_DOM,0
1806,VA_DOM,0
1808,VA_DOM,0
1809,VA_DOM,0
1810,VA_DOM,0
1811,VA_DOM,0
1812,VA_DOM,0
1813,VA_DOM,0
1814,VA_DOM,0
1815,VA_DOM,0
1818,VA_DOM,0
1819,VA_DOM,0
1828,VA_DOM,0
1829,VA_DOM,0
1830,VA_DOM,0
1831,VA_DOM,0
1832,VA_DOM,0
1833,VA_DOM,0
1834,VA_DOM,0
1835,VA_DOM,0
1836,VA_DOM,0
1841,VA_DOM,0
1842,VA_DOM,0
1843,VA_DOM,0
1844,VA_DOM,0
1845,VA_DOM,0
1846,VA_DOM,0
1847,VA_DOM,0
1848,VA_DOM,0
1849,VA_DOM,0
1850,VA_DOM,0
1851,VA_DOM,0
1852,VA_DOM,10000
1853,VA_DOM,0
1,PA_METED_PPL,0
2,PA_METED_PPL,0
3,PA_METED_PPL,0
4,PA_METED_PPL,0
8,PA_METED_PPL,0
9,PA_METED_PPL,79
10,PA_METED_PPL,11
12,PA_METED_PPL,0
13,PA_METED_PPL,0
14,PA_METED_PPL,0
15,PA_METED_PPL,0
16,PA_METED_PPL,0
17,PA_METED_PPL,0
18,PA_METED_PPL,43
19,PA_METED_PPL,0
20,PA_METED_PPL,0
24,PA_METED_PPL,0
25,PA_METED_PPL,0
26,PA_METED_PPL,0
32,PA_METED_PPL,0
33,PA_METED_PPL,0
35,PA_METED_PPL,0
36,PA_METED_PPL,0
37,PA_METED_PPL,0
38,PA_METED_PPL,0
40,PA_METED_PPL,0
42,PA_METED_PPL,0
43,PA_METED_PPL,0
44,PA_METED_PPL,0
45,PA_METED_PPL,0
46,PA_METED_PPL,0
47,PA_METED_PPL,0
48,PA_METED_PPL,30
49,PA_METED_PPL,31
50,PA_METED_PPL,59
51,PA_METED_PPL,31
52,PA_METED_PPL,0
54,PA_METED_PPL,0
55,PA_METED_PPL,0
56,PA_METED_PPL,0
57,PA_METED_PPL,0
58,PA_METED_PPL,0
59,PA_METED_PPL,0
60,PA_METED_PPL,0
61,PA_METED_PPL,0
62,PA_METED_PPL,0
63,PA_METED_PPL,0
64,PA_METED_PPL,0
65,PA_METED_PPL,0
66,PA_METED_PPL,0
67,PA_METED_PPL,0
68,PA_METED_PPL,0
69,PA_METED_PPL,0
70,PA_METED_PPL,0
71,PA_METED_PPL,0
72,PA_METED_PPL,0
73,PA_METED_PPL,0
78,PA_METED_PPL,0
79,PA_METED_PPL,0
80,PA_METED_PPL,0
81,PA_METED_PPL,0
82,PA_METED_PPL,0
83,PA_METED_PPL,0
84,PA_METED_PPL,0
85,PA_METED_PPL,0
86,PA_METED_PPL,0
87,PA_METED_PPL,0
88,PA_METED_PPL,0
89,PA_METED_PPL,0
90,PA_METED_PPL,0
91,PA_METED_PPL,0
92,PA_METED_PPL,0
93,PA_METED_PPL,0
94,PA_METED_PPL,0
96,PA_METED_PPL,0
97,PA_METED_PPL,0
98,PA_METED_PPL,0
99,PA_METED_PPL,0
100,PA_METED_PPL,0
101,PA_METED_PPL,0
102,PA_METED_PPL,0
103,PA_METED_PPL,0
104,PA_METED_PPL,0
105,PA_METED_PPL,0
106,PA_METED_PPL,0
107,PA_METED_PPL,0
108,PA_METED_PPL,0
110,PA_METED_PPL,0
112,PA_METED_PPL,0
113,PA_METED_PPL,0
114,PA_METED_PPL,0
115,PA_METED_PPL,0
116,PA_METED_PPL,0
117,PA_METED_PPL,0
120,PA_METED_PPL,0
121,PA_METED_PPL,0
122,PA_METED_PPL,0
123,PA_METED_PPL,0
124,PA_METED_PPL,0
125,PA_METED_PPL,0
126,PA_METED_PPL,0
127,PA_METED_PPL,0
128,PA_METED_PPL,0
129,PA_METED_PPL,0
130,PA_METED_PPL,0
131,PA_METED_PPL,0
132,PA_METED_PPL,0
133,PA_METED_PPL,0
134,PA_METED_PPL,0
135,PA_METED_PPL,0
136,PA_METED_PPL,0
137,PA_METED_PPL,0
138,PA_METED_PPL,0
139,PA_METED_PPL,0
140,PA_METED_PPL,0
141,PA_METED_PPL,0
142,PA_METED_PPL,0
143,PA_METED_PPL,0
144,PA_METED_PPL,0
145,PA_METED_PPL,0
146,PA_METED_PPL,0
147,PA_METED_PPL,0
148,PA_METED_PPL,0
149,PA_METED_PPL,0
150,PA_METED_PPL,0
151,PA_METED_PPL,0
152,PA_METED_PPL,0
153,PA_METED_PPL,0
154,PA_METED_PPL,0
155,PA_METED_PPL,0
156,PA_METED_PPL,0
157,PA_METED_PPL,0
158,PA_METED_PPL,0
159,PA_METED_PPL,0
160,PA_METED_PPL,0
161,PA_METED_PPL,0
162,PA_METED_PPL,0
163,PA_METED_PPL,0
164,PA_METED_PPL,0
165,PA_METED_PPL,0
166,PA_METED_PPL,0
167,PA_METED_PPL,0
168,PA_METED_PPL,0
169,PA_METED_PPL,0
170,PA_METED_PPL,0
171,PA_METED_PPL,0
172,PA_METED_PPL,0
173,PA_METED_PPL,0
174,PA_METED_PPL,0
175,PA_METED_PPL,0
176,PA_METED_PPL,0
177,PA_METED_PPL,0
178,PA_METED_PPL,0
179,PA_METED_PPL,0
180,PA_METED_PPL,0
181,PA_METED_PPL,0
182,PA_METED_PPL,0
183,PA_METED_PPL,0
184,PA_METED_PPL,0
185,PA_METED_PPL,0
186,PA_METED_PPL,0
187,PA_METED_PPL,0
188,PA_METED_PPL,0
189,PA_METED_PPL,0
190,PA_METED_PPL,0
191,PA_METED_PPL,0
192,PA_METED_PPL,0
193,PA_METED_PPL,0
194,PA_METED_PPL,0
195,PA_METED_PPL,0
196,PA_METED_PPL,0
200,PA_METED_PPL,0
204,PA_METED_PPL,0
205,PA_METED_PPL,0
225,PA_METED_PPL,0
226,PA_METED_PPL,0
227,PA_METED_PPL,0
229,PA_METED_PPL,0
230,PA_METED_PPL,0
232,PA_METED_PPL,0
236,PA_METED_PPL,0
237,PA_METED_PPL,0
240,PA_METED_PPL,0
242,PA_METED_PPL,0
243,PA_METED_PPL,0
249,PA_METED_PPL,0
250,PA_METED_PPL,0
254,PA_METED_PPL,0
259,PA_METED_PPL,0
262,PA_METED_PPL,0
266,PA_METED_PPL,0
285,PA_METED_PPL,0
297,PA_METED_PPL,0
298,PA_METED_PPL,0
299,PA_METED_PPL,0
301,PA_METED_PPL,0
303,PA_METED_PPL,0
305,PA_METED_PPL,0
308,PA_METED_PPL,0
309,PA_METED_PPL,0
310,PA_METED_PPL,0
313,PA_METED_PPL,0
316,PA_METED_PPL,0
317,PA_METED_PPL,0
320,PA_METED_PPL,0
325,PA_METED_PPL,0
326,PA_METED_PPL,0
327,PA_METED_PPL,0
335,PA_METED_PPL,0
336,PA_METED_PPL,0
337,PA_METED_PPL,0
338,PA_METED_PPL,0
339,PA_METED_PPL,0
341,PA_METED_PPL,0
342,PA_METED_PPL,0
343,PA_METED_PPL,0
349,PA_METED_PPL,0
350,PA_METED_PPL,0
351,PA_METED_PPL,0
352,PA_METED_PPL,0
355,PA_METED_PPL,0
356,PA_METED_PPL,0
357,PA_METED_PPL,0
358,PA_METED_PPL,0
359,PA_METED_PPL,0
360,PA_METED_PPL,0
361,PA_METED_PPL,0
362,PA_METED_PPL,0
363,PA_METED_PPL,0
364,PA_METED_PPL,0
365,PA_METED_PPL,0
366,PA_METED_PPL,0
377,PA_METED_PPL,0
378,PA_METED_PPL,0
379,PA_METED_PPL,0
380,PA_METED_PPL,0
382,PA_METED_PPL,0
383,PA_METED_PPL,0
384,PA_METED_PPL,0
385,PA_METED_PPL,0
386,PA_METED_PPL,0
387,PA_METED_PPL,0
390,PA_METED_PPL,0
391,PA_METED_PPL,0
393,PA_METED_PPL,0
402,PA_METED_PPL,0
403,PA_METED_PPL,0
406,PA_METED_PPL,0
408,PA_METED_PPL,0
409,PA_METED_PPL,0
410,PA_METED_PPL,0
411,PA_METED_PPL,0
412,PA_METED_PPL,0
413,PA_METED_PPL,0
414,PA_METED_PPL,0
415,PA_METED_PPL,0
423,PA_METED_PPL,0
425,PA_METED_PPL,0
426,PA_METED_PPL,0
428,PA_METED_PPL,0
430,PA_METED_PPL,0
432,PA_METED_PPL,0
433,PA_METED_PPL,0
434,PA_METED_PPL,0
435,PA_METED_PPL,0
436,PA_METED_PPL,0
437,PA_METED_PPL,0
438,PA_METED_PPL,0
439,PA_METED_PPL,0
440,PA_METED_PPL,0
441,PA_METED_PPL,0
442,PA_METED_PPL,0
443,PA_METED_PPL,0
444,PA_METED_PPL,0
445,PA_METED_PPL,0
446,PA_METED_PPL,0
447,PA_METED_PPL,0
448,PA_METED_PPL,0
449,PA_METED_PPL,0
450,PA_METED_PPL,0
455,PA_METED_PPL,0
465,PA_METED_PPL,0
466,PA_METED_PPL,0
467,PA_METED_PPL,0
468,PA_METED_PPL,0
469,PA_METED_PPL,0
470,PA_METED_PPL,0
471,PA_METED_PPL,0
472,PA_METED_PPL,0
473,PA_METED_PPL,0
474,PA_METED_PPL,0
476,PA_METED_PPL,0
477,PA_METED_PPL,0
478,PA_METED_PPL,0
479,PA_METED_PPL,0
480,PA_METED_PPL,0
481,PA_METED_PPL,0
482,PA_METED_PPL,0
483,PA_METED_PPL,0
484,PA_METED_PPL,0
490,PA_METED_PPL,0
491,PA_METED_PPL,0
492,PA_METED_PPL,0
493,PA_METED_PPL,0
494,PA_METED_PPL,0
497,PA_METED_PPL,0
498,PA_METED_PPL,0
500,PA_METED_PPL,0
501,PA_METED_PPL,0
502,PA_METED_PPL,0
503,PA_METED_PPL,0
504,PA_METED_PPL,0
505,PA_METED_PPL,0
506,PA_METED_PPL,0
507,PA_METED_PPL,0
510,PA_METED_PPL,0
511,PA_METED_PPL,0
512,PA_METED_PPL,0
513,PA_METED_PPL,0
514,PA_METED_PPL,0
515,PA_METED_PPL,0
516,PA_METED_PPL,0
517,PA_METED_PPL,0
518,PA_METED_PPL,26
519,PA_METED_PPL,27
520,PA_METED_PPL,27
521,PA_METED_PPL,27
522,PA_METED_PPL,27
523,PA_METED_PPL,27
524,PA_METED_PPL,26
525,PA_METED_PPL,0
526,PA_METED_PPL,0
527,PA_METED_PPL,0
528,PA_METED_PPL,0
529,PA_METED_PPL,0
530,PA_METED_PPL,0
531,PA_METED_PPL,20
535,PA_METED_PPL,19
536,PA_METED_PPL,0
537,PA_METED_PPL,0
538,PA_METED_PPL,19
539,PA_METED_PPL,0
540,PA_METED_PPL,0
541,PA_METED_PPL,0
542,PA_METED_PPL,0
543,PA_METED_PPL,0
544,PA_METED_PPL,0
545,PA_METED_PPL,0
546,PA_METED_PPL,0
548,PA_METED_PPL,0
551,PA_METED_PPL,0
552,PA_METED_PPL,0
553,PA_METED_PPL,0
554,PA_METED_PPL,0
556,PA_METED_PPL,0
558,PA_METED_PPL,180
559,PA_METED_PPL,2
560,PA_METED_PPL,2
561,PA_METED_PPL,128
562,PA_METED_PPL,2
563,PA_METED_PPL,180
564,PA_METED_PPL,130
565,PA_METED_PPL,0
569,PA_METED_PPL,0
570,PA_METED_PPL,0
571,PA_METED_PPL,0
572,PA_METED_PPL,0
573,PA_METED_PPL,0
574,PA_METED_PPL,0
575,PA_METED_PPL,0
576,PA_METED_PPL,0
577,PA_METED_PPL,0
578,PA_METED_PPL,0
579,PA_METED_PPL,0
580,PA_METED_PPL,18
581,PA_METED_PPL,18
582,PA_METED_PPL,18
583,PA_METED_PPL,18
586,PA_METED_PPL,390
587,PA_METED_PPL,745
589,PA_METED_PPL,334
590,PA_METED_PPL,18
591,PA_METED_PPL,18
592,PA_METED_PPL,18
594,PA_METED_PPL,18
595,PA_METED_PPL,18
596,PA_METED_PPL,18
597,PA_METED_PPL,18
598,PA_METED_PPL,10
599,PA_METED_PPL,11
600,PA_METED_PPL,1.25
601,PA_METED_PPL,10
602,PA_METED_PPL,11
603,PA_METED_PPL,1.25
604,PA_METED_PPL,10
605,PA_METED_PPL,11
606,PA_METED_PPL,13
607,PA_METED_PPL,11
609,PA_METED_PPL,64.6
610,PA_METED_PPL,12
611,PA_METED_PPL,64.6
612,PA_METED_PPL,10
613,PA_METED_PPL,18
614,PA_METED_PPL,18
615,PA_METED_PPL,18
619,PA_METED_PPL,0
620,PA_METED_PPL,0
621,PA_METED_PPL,0
622,PA_METED_PPL,0
623,PA_METED_PPL,0
625,PA_METED_PPL,0
626,PA_METED_PPL,755
627,PA_METED_PPL,757
628,PA_METED_PPL,15
629,PA_METED_PPL,24
630,PA_METED_PPL,3
631,PA_METED_PPL,3
633,PA_METED_PPL,24
638,PA_METED_PPL,22
639,PA_METED_PPL,22
640,PA_METED_PPL,18
641,PA_METED_PPL,18
642,PA_METED_PPL,0
643,PA_METED_PPL,0
644,PA_METED_PPL,0
645,PA_METED_PPL,0
646,PA_METED_PPL,0
650,PA_METED_PPL,0
651,PA_METED_PPL,0
654,PA_METED_PPL,0
655,PA_METED_PPL,0
657,PA_METED_PPL,0
658,PA_METED_PPL,0
659,PA_METED_PPL,0
660,PA_METED_PPL,0
661,PA_METED_PPL,0
662,PA_METED_PPL,0
665,PA_METED_PPL,0
666,PA_METED_PPL,0
667,PA_METED_PPL,0
668,PA_METED_PPL,0
669,PA_METED_PPL,0
670,PA_METED_PPL,0
671,PA_METED_PPL,133
672,PA_METED_PPL,134
673,PA_METED_PPL,134
674,PA_METED_PPL,134
675,PA_METED_PPL,134
676,PA_METED_PPL,134
677,PA_METED_PPL,134
678,PA_METED_PPL,133
679,PA_METED_PPL,1112
680,PA_METED_PPL,1112
681,PA_METED_PPL,0
682,PA_METED_PPL,0
683,PA_METED_PPL,0
684,PA_METED_PPL,0
687,PA_METED_PPL,0
688,PA_METED_PPL,0
689,PA_METED_PPL,0
690,PA_METED_PPL,0
691,PA_METED_PPL,37
692,PA_METED_PPL,33
693,PA_METED_PPL,38
694,PA_METED_PPL,38
695,PA_METED_PPL,32
696,PA_METED_PPL,32
697,PA_METED_PPL,38
698,PA_METED_PPL,32
699,PA_METED_PPL,38
700,PA_METED_PPL,32
701,PA_METED_PPL,32
702,PA_METED_PPL,33
704,PA_METED_PPL,24
705,PA_METED_PPL,48
706,PA_METED_PPL,48
712,PA_METED_PPL,0
713,PA_METED_PPL,0
714,PA_METED_PPL,0
715,PA_METED_PPL,0
716,PA_METED_PPL,0
717,PA_METED_PPL,0
718,PA_METED_PPL,0
719,PA_METED_PPL,0
720,PA_METED_PPL,0
721,PA_METED_PPL,0
722,PA_METED_PPL,0
723,PA_METED_PPL,0
724,PA_METED_PPL,0
725,PA_METED_PPL,0
726,PA_METED_PPL,0
727,PA_METED_PPL,0
728,PA_METED_PPL,0
729,PA_METED_PPL,0
730,PA_METED_PPL,0
731,PA_METED_PPL,0
732,PA_METED_PPL,0
733,PA_METED_PPL,0
734,PA_METED_PPL,0
735,PA_METED_PPL,0
739,PA_METED_PPL,0
740,PA_METED_PPL,0
741,PA_METED_PPL,0
742,PA_METED_PPL,0
743,PA_METED_PPL,0
749,PA_METED_PPL,0
750,PA_METED_PPL,0
751,PA_METED_PPL,0
752,PA_METED_PPL,0
753,PA_METED_PPL,0
754,PA_METED_PPL,0
755,PA_METED_PPL,0
763,PA_METED_PPL,0
764,PA_METED_PPL,0
765,PA_METED_PPL,0
766,PA_METED_PPL,0
767,PA_METED_PPL,0
768,PA_METED_PPL,0
769,PA_METED_PPL,0
770,PA_METED_PPL,0
771,PA_METED_PPL,0
772,PA_METED_PPL,0
773,PA_METED_PPL,0
774,PA_METED_PPL,0
775,PA_METED_PPL,0
776,PA_METED_PPL,0
777,PA_METED_PPL,0
778,PA_METED_PPL,0
779,PA_METED_PPL,0
783,PA_METED_PPL,0
789,PA_METED_PPL,0
791,PA_METED_PPL,0
793,PA_METED_PPL,0
794,PA_METED_PPL,0
795,PA_METED_PPL,0
796,PA_METED_PPL,0
797,PA_METED_PPL,0
798,PA_METED_PPL,0
799,PA_METED_PPL,0
800,PA_METED_PPL,0
801,PA_METED_PPL,0
802,PA_METED_PPL,0
803,PA_METED_PPL,0
804,PA_METED_PPL,0
805,PA_METED_PPL,0
806,PA_METED_PPL,0
807,PA_METED_PPL,0
808,PA_METED_PPL,0
809,PA_METED_PPL,0
810,PA_METED_PPL,0
811,PA_METED_PPL,0
812,PA_METED_PPL,0
813,PA_METED_PPL,0
814,PA_METED_PPL,0
815,PA_METED_PPL,0
816,PA_METED_PPL,0
817,PA_METED_PPL,0
818,PA_METED_PPL,0
819,PA_METED_PPL,0
820,PA_METED_PPL,0
821,PA_METED_PPL,0
829,PA_METED_PPL,0
833,PA_METED_PPL,0
834,PA_METED_PPL,0
835,PA_METED_PPL,0
836,PA_METED_PPL,0
837,PA_METED_PPL,0
848,PA_METED_PPL,0
851,PA_METED_PPL,0
852,PA_METED_PPL,0
853,PA_METED_PPL,0
854,PA_METED_PPL,0
855,PA_METED_PPL,0
856,PA_METED_PPL,0
857,PA_METED_PPL,0
858,PA_METED_PPL,0
859,PA_METED_PPL,0
860,PA_METED_PPL,0
861,PA_METED_PPL,0
862,PA_METED_PPL,0
863,PA_METED_PPL,0
864,PA_METED_PPL,0
865,PA_METED_PPL,0
866,PA_METED_PPL,0
867,PA_METED_PPL,0
868,PA_METED_PPL,0
869,PA_METED_PPL,0
870,PA_METED_PPL,0
871,PA_METED_PPL,0
872,PA_METED_PPL,0
873,PA_METED_PPL,0
874,PA_METED_PPL,0
875,PA_METED_PPL,0
876,PA_METED_PPL,52
877,PA_METED_PPL,0
879,PA_METED_PPL,30
880,PA_METED_PPL,19
881,PA_METED_PPL,4.6
882,PA_METED_PPL,44
883,PA_METED_PPL,4.6
885,PA_METED_PPL,12
886,PA_METED_PPL,0
887,PA_METED_PPL,35
888,PA_METED_PPL,0
889,PA_METED_PPL,0
890,PA_METED_PPL,0
891,PA_METED_PPL,0
894,PA_METED_PPL,30
899,PA_METED_PPL,0
900,PA_METED_PPL,0
902,PA_METED_PPL,80
908,PA_METED_PPL,0
909,PA_METED_PPL,0
910,PA_METED_PPL,0
911,PA_METED_PPL,0
912,PA_METED_PPL,0
913,PA_METED_PPL,0
914,PA_METED_PPL,0
915,PA_METED_PPL,30
916,PA_METED_PPL,43
917,PA_METED_PPL,0
918,PA_METED_PPL,110
919,PA_METED_PPL,0
920,PA_METED_PPL,0
921,PA_METED_PPL,0
922,PA_METED_PPL,0
923,PA_METED_PPL,0
924,PA_METED_PPL,0
925,PA_METED_PPL,0
926,PA_METED_PPL,0
927,PA_METED_PPL,0
928,PA_METED_PPL,0
929,PA_METED_PPL,0
930,PA_METED_PPL,0
931,PA_METED_PPL,0
932,PA_METED_PPL,0
935,PA_METED_PPL,0
936,PA_METED_PPL,0
938,PA_METED_PPL,0
939,PA_METED_PPL,0
942,PA_METED_PPL,0
943,PA_METED_PPL,0
947,PA_METED_PPL,0
948,PA_METED_PPL,0
949,PA_METED_PPL,0
950,PA_METED_PPL,0
951,PA_METED_PPL,0
952,PA_METED_PPL,0
953,PA_METED_PPL,0
954,PA_METED_PPL,0
955,PA_METED_PPL,0
956,PA_METED_PPL,0
960,PA_METED_PPL,0
961,PA_METED_PPL,0
962,PA_METED_PPL,0
963,PA_METED_PPL,0
966,PA_METED_PPL,0
968,PA_METED_PPL,0
969,PA_METED_PPL,88
970,PA_METED_PPL,0
971,PA_METED_PPL,0
972,PA_METED_PPL,51
973,PA_METED_PPL,0
974,PA_METED_PPL,0
976,PA_METED_PPL,0
977,PA_METED_PPL,0
978,PA_METED_PPL,0
980,PA_METED_PPL,0
981,PA_METED_PPL,0
982,PA_METED_PPL,0
983,PA_METED_PPL,0
984,PA_METED_PPL,0
985,PA_METED_PPL,0
986,PA_METED_PPL,0
987,PA_METED_PPL,0
988,PA_METED_PPL,0
989,PA_METED_PPL,0
990,PA_METED_PPL,0
991,PA_METED_PPL,0
992,PA_METED_PPL,0
993,PA_METED_PPL,0
994,PA_METED_PPL,0
995,PA_METED_PPL,0
996,PA_METED_PPL,5
997,PA_METED_PPL,0
998,PA_METED_PPL,0
999,PA_METED_PPL,0
1005,PA_METED_PPL,0
1006,PA_METED_PPL,0
1007,PA_METED_PPL,0
1008,PA_METED_PPL,0
1009,PA_METED_PPL,0
1017,PA_METED_PPL,0
1018,PA_METED_PPL,0
1019,PA_METED_PPL,0
1020,PA_METED_PPL,0
1024,PA_METED_PPL,0
1025,PA_METED_PPL,0
1026,PA_METED_PPL,0
1027,PA_METED_PPL,0
1028,PA_METED_PPL,0
1029,PA_METED_PPL,0
1030,PA_METED_PPL,0
1031,PA_METED_PPL,0
1032,PA_METED_PPL,0
1033,PA_METED_PPL,0
1034,PA_METED_PPL,138
1035,PA_METED_PPL,191
1036,PA_METED_PPL,191
1037,PA_METED_PPL,0
1038,PA_METED_PPL,0
1039,PA_METED_PPL,0
1040,PA_METED_PPL,0
1041,PA_METED_PPL,0
1042,PA_METED_PPL,0
1043,PA_METED_PPL,0
1044,PA_METED_PPL,0
1045,PA_METED_PPL,0
1046,PA_METED_PPL,0
1047,PA_METED_PPL,0
1048,PA_METED_PPL,0
1049,PA_METED_PPL,0
1052,PA_METED_PPL,0
1053,PA_METED_PPL,0
1054,PA_METED_PPL,0
1055,PA_METED_PPL,0
1056,PA_METED_PPL,0
1061,PA_METED_PPL,0
1062,PA_METED_PPL,0
1063,PA_METED_PPL,0
1064,PA_METED_PPL,0
1065,PA_METED_PPL,0
1067,PA_METED_PPL,0
1068,PA_METED_PPL,0
1069,PA_METED_PPL,0
1070,PA_METED_PPL,0
1071,PA_METED_PPL,0
1072,PA_METED_PPL,0
1073,PA_METED_PPL,0
1074,PA_METED_PPL,0
1075,PA_METED_PPL,0
1076,PA_METED_PPL,0
1077,PA_METED_PPL,0
1078,PA_METED_PPL,0
1079,PA_METED_PPL,0
1080,PA_METED_PPL,0
1081,PA_METED_PPL,0
1082,PA_METED_PPL,0
1083,PA_METED_PPL,0
1084,PA_METED_PPL,0
1085,PA_METED_PPL,0
1086,PA_METED_PPL,0
1087,PA_METED_PPL,0
1088,PA_METED_PPL,0
1089,PA_METED_PPL,0
1090,PA_METED_PPL,0
1091,PA_METED_PPL,0
1092,PA_METED_PPL,0
1093,PA_METED_PPL,0
1094,PA_METED_PPL,0
1095,PA_METED_PPL,0
1096,PA_METED_PPL,0
1097,PA_METED_PPL,0
1098,PA_METED_PPL,0
1099,PA_METED_PPL,0
1100,PA_METED_PPL,0
1104,PA_METED_PPL,0
1105,PA_METED_PPL,0
1106,PA_METED_PPL,0
1107,PA_METED_PPL,0
1108,PA_METED_PPL,0
1109,PA_METED_PPL,0
1110,PA_METED_PPL,0
1111,PA_METED_PPL,0
1112,PA_METED_PPL,0
1113,PA_METED_PPL,0
1114,PA_METED_PPL,0
1115,PA_METED_PPL,0
1116,PA_METED_PPL,0
1117,PA_METED_PPL,0
1118,PA_METED_PPL,0
1119,PA_METED_PPL,0
1120,PA_METED_PPL,0
1121,PA_METED_PPL,0
